Detailed Statistics Departures  
Origin Airport: Atlanta, GA: Hartsfield-Jackson Atlanta International (ATL)
Airline: Alaska Airlines Inc. (AS)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2015, 2016, 2017, 2018 and 2019

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AS","05/06/2019","0085","N477AS","SEA","06:25","06:38","330","325","13","06:52","14","0","0","0","0","0"
"AS","05/06/2019","0745","N215AK","SEA","15:20","15:13","330","323","-7","15:34","21","0","0","0","0","0"
"AS","05/07/2015","0745","N457AS","SEA","18:25","18:23","330","312","-2","18:38","15","0","0","0","0","0"
"AS","05/07/2016","0745","N434AS","SEA","18:45","18:59","325","302","14","19:16","17","0","0","0","0","0"
"AS","05/07/2016","0749","N224AK","SEA","07:00","07:01","330","297","1","07:11","10","0","0","0","0","0"
"AS","05/07/2017","0085","N266AK","SEA","06:20","06:17","327","312","-3","06:28","11","0","0","0","0","0"
"AS","05/07/2017","0745","N263AK","SEA","16:00","15:55","327","300","-5","16:08","13","0","0","0","0","0"
"AS","05/07/2018","0085","N284AK","SEA","06:30","06:24","323","315","-6","06:37","13","0","0","0","0","0"
"AS","05/07/2018","0745","N285AK","SEA","16:02","15:56","323","320","-6","16:16","20","0","0","0","0","0"
"AS","05/07/2019","0085","N260AK","SEA","06:25","06:53","320","317","28","07:09","16","0","0","0","0","25"
"AS","05/07/2019","0745","N464AS","SEA","15:35","15:33","325","330","-2","15:52","19","0","0","0","0","0"
"AS","05/08/2015","0745","N467AS","SEA","18:25","18:29","330","294","4","18:40","11","0","0","0","0","0"
"AS","05/08/2016","0745","N453AS","SEA","18:45","18:41","325","314","-4","18:53","12","0","0","0","0","0"
"AS","05/08/2016","0749","N435AS","SEA","07:00","07:04","330","311","4","07:25","21","0","0","0","0","0"
"AS","05/08/2017","0085","N588AS","SEA","06:20","06:14","327","316","-6","06:30","16","0","0","0","0","0"
"AS","05/08/2017","0745","N495AS","SEA","16:10","16:07","327","309","-3","16:24","17","0","0","0","0","0"
"AS","05/08/2018","0085","N402AS","SEA","06:30","06:27","323","311","-3","06:38","11","0","0","0","0","0"
"AS","05/08/2018","0745","N468AS","SEA","16:02","15:54","323","333","-8","16:23","29","0","0","0","0","0"
"AS","05/08/2019","0085","N467AS","SEA","06:25","06:57","320","307","32","07:10","13","0","0","0","0","19"
"AS","05/08/2019","0745","N293AK","SEA","15:35","15:35","325","314","0","15:58","23","0","0","0","0","0"
"AS","05/09/2015","0745","N419AS","SEA","18:25","18:54","330","291","29","19:06","12","0","0","0","0","0"
"AS","05/09/2016","0745","N487AS","SEA","18:45","18:45","325","303","0","18:59","14","0","0","0","0","0"
"AS","05/09/2016","0749","N534AS","SEA","07:00","06:55","330","325","-5","07:11","16","0","0","0","0","0"
"AS","05/09/2017","0085","N514AS","SEA","06:20","06:14","327","314","-6","06:32","18","0","0","0","0","0"
"AS","05/09/2017","0745","N453AS","SEA","16:10","16:08","327","309","-2","16:23","15","0","0","0","0","0"
"AS","05/09/2018","0085","N423AS","SEA","06:30","06:30","323","333","0","06:45","15","0","0","0","0","0"
"AS","05/09/2018","0745","N467AS","SEA","16:02","15:57","323","327","-5","16:13","16","0","0","0","0","0"
"AS","05/09/2019","0085","N495AS","SEA","06:25","06:23","320","327","-2","06:49","26","0","0","0","0","0"
"AS","05/09/2019","0745","N459AS","SEA","15:35","15:31","325","337","-4","16:07","36","0","0","0","0","0"
"AS","05/10/2015","0745","N471AS","SEA","18:25","18:28","330","310","3","18:45","17","0","0","0","0","0"
"AS","05/10/2016","0745","N467AS","SEA","18:45","18:37","325","307","-8","18:51","14","0","0","0","0","0"
"AS","05/10/2016","0749","N483AS","SEA","07:00","07:11","330","324","11","07:37","26","0","0","0","0","0"
"AS","05/10/2017","0085","N469AS","SEA","06:20","06:21","327","301","1","06:35","14","0","0","0","0","0"
"AS","05/10/2017","0745","N494AS","SEA","16:10","16:09","327","304","-1","16:21","12","0","0","0","0","0"
"AS","05/10/2018","0085","N274AK","SEA","06:30","06:40","323","331","10","06:51","11","0","0","8","10","0"
"AS","05/10/2018","0745","N493AS","SEA","16:02","15:55","323","339","-7","16:25","30","0","0","0","0","0"
"AS","05/10/2019","0085","N423AS","SEA","06:25","06:31","320","322","6","06:44","13","0","0","0","0","0"
"AS","05/10/2019","0745","N467AS","SEA","15:35","15:32","325","325","-3","15:52","20","0","0","0","0","0"
"AS","05/11/2015","0745","N462AS","SEA","18:25","18:28","330","326","3","18:44","16","0","0","0","0","0"
"AS","05/11/2016","0745","N479AS","SEA","18:45","18:58","325","309","13","19:10","12","0","0","0","0","0"
"AS","05/11/2016","0749","N479AS","SEA","07:00","06:53","330","312","-7","07:07","14","0","0","0","0","0"
"AS","05/11/2017","0085","N247AK","SEA","06:20","06:16","327","317","-4","06:34","18","0","0","0","0","0"
"AS","05/11/2017","0745","N493AS","SEA","16:10","16:23","327","313","13","16:35","12","0","0","0","0","0"
"AS","05/11/2018","0085","N462AS","SEA","06:30","06:28","323","311","-2","06:46","18","0","0","0","0","0"
"AS","05/11/2018","0745","N551AS","SEA","16:02","15:56","323","311","-6","16:19","23","0","0","0","0","0"
"AS","05/11/2019","0085","N268AK","SEA","06:25","06:35","320","309","10","06:46","11","0","0","0","0","0"
"AS","05/11/2019","0745","N483AS","SEA","15:35","15:32","325","317","-3","15:52","20","0","0","0","0","0"
"AS","05/12/2015","0745","N407AS","SEA","18:25","18:31","330","307","6","18:42","11","0","0","0","0","0"
"AS","05/12/2016","0745","N459AS","SEA","18:45","18:38","325","347","-7","19:07","29","0","0","15","0","0"
"AS","05/12/2016","0749","N519AS","SEA","07:00","06:57","330","340","-3","07:09","12","0","0","0","0","0"
"AS","05/12/2017","0085","N403AS","SEA","06:20","06:13","327","313","-7","06:27","14","0","0","0","0","0"
"AS","05/12/2017","0745","N263AK","SEA","16:10","16:07","327","317","-3","16:35","28","0","0","0","0","0"
"AS","05/12/2018","0085","N478AS","SEA","06:30","06:29","323","296","-1","06:44","15","0","0","0","0","0"
"AS","05/12/2018","0745","N273AK","SEA","16:02","15:56","323","298","-6","16:13","17","0","0","0","0","0"
"AS","05/12/2019","0085","N440AS","SEA","06:25","06:47","320","316","22","06:58","11","18","0","0","0","0"
"AS","05/12/2019","0745","N408AS","SEA","15:35","15:28","325","326","-7","15:46","18","0","0","0","0","0"
"AS","05/13/2015","0745","N453AS","SEA","18:25","18:26","330","301","1","18:38","12","0","0","0","0","0"
"AS","05/13/2016","0745","N428AS","SEA","18:45","18:53","325","342","8","19:05","12","8","0","17","0","0"
"AS","05/13/2016","0749","N492AS","SEA","07:00","06:57","330","342","-3","07:14","17","0","0","0","0","0"
"AS","05/13/2017","0085","N267AK","SEA","06:20","06:15","327","299","-5","06:29","14","0","0","0","0","0"
"AS","05/13/2017","0745","N237AK","SEA","16:10","16:16","327","300","6","16:29","13","0","0","0","0","0"
"AS","05/13/2018","0085","N275AK","SEA","06:30","06:22","323","289","-8","06:37","15","0","0","0","0","0"
"AS","05/13/2018","0745","N237AK","SEA","16:02","15:58","323","307","-4","16:13","15","0","0","0","0","0"
"AS","05/13/2019","0085","N282AK","SEA","06:25","06:35","320","331","10","06:49","14","10","0","11","0","0"
"AS","05/13/2019","0745","N435AS","SEA","15:35","15:28","325","342","-7","16:04","36","0","0","0","0","0"
"AS","05/14/2015","0745","N461AS","SEA","18:25","18:28","330","303","3","18:46","18","0","0","0","0","0"
"AS","05/14/2016","0745","N464AS","SEA","18:45","18:38","325","322","-7","18:55","17","0","0","0","0","0"
"AS","05/14/2016","0749","N520AS","SEA","07:00","06:59","330","333","-1","07:15","16","0","0","0","0","0"
"AS","05/14/2017","0085","N268AK","SEA","06:20","06:17","327","315","-3","06:30","13","0","0","0","0","0"
"AS","05/14/2017","0745","N440AS","SEA","16:10","16:09","327","308","-1","16:22","13","0","0","0","0","0"
"AS","05/14/2018","0085","N474AS","SEA","06:30","06:28","323","305","-2","06:52","24","0","0","0","0","0"
"AS","05/14/2018","0745","N493AS","SEA","16:02","16:12","323","305","10","16:21","9","0","0","0","0","0"
"AS","05/14/2019","0085","N478AS","SEA","06:25","06:30","320","343","5","06:47","17","0","0","28","0","0"
"AS","05/14/2019","0745","N298AK","SEA","15:35","15:53","325","320","18","16:14","21","0","0","0","0","0"
"AS","05/15/2015","0745","N409AS","SEA","18:25","19:26","330","297","61","19:36","10","0","0","0","0","28"
"AS","05/15/2016","0745","N423AS","SEA","18:45","18:39","325","315","-6","19:01","22","0","0","0","0","0"
"AS","05/15/2016","0749","N495AS","SEA","07:00","07:13","330","322","13","07:24","11","0","0","0","0","0"
"AS","05/15/2017","0085","N474AS","SEA","06:20","06:36","327","312","16","06:51","15","0","0","0","0","0"
"AS","05/15/2017","0745","N266AK","SEA","16:10","16:01","327","316","-9","16:18","17","0","0","0","0","0"
"AS","05/15/2018","0085","N464AS","SEA","06:30","06:26","323","293","-4","06:37","11","0","0","0","0","0"
"AS","05/15/2018","0745","N453AS","SEA","16:02","15:56","323","0","-6","16:11","15","0","0","0","0","0"
"AS","05/15/2019","0085","N238AK","SEA","06:25","06:25","320","316","0","06:41","16","0","0","0","0","0"
"AS","05/15/2019","0745","N492AS","SEA","15:35","15:33","325","306","-2","15:54","21","0","0","0","0","0"
"AS","05/16/2015","0745","N459AS","SEA","18:25","18:37","330","298","12","18:50","13","0","0","0","0","0"
"AS","05/16/2016","0745","N479AS","SEA","18:45","18:40","325","297","-5","18:50","10","0","0","0","0","0"
"AS","05/16/2016","0749","N448AS","SEA","07:00","06:59","330","303","-1","07:09","10","0","0","0","0","0"
"AS","05/16/2017","0085","N530AS","SEA","06:20","06:18","327","314","-2","06:37","19","0","0","0","0","0"
"AS","05/16/2017","0745","N268AK","SEA","16:10","16:03","327","301","-7","16:17","14","0","0","0","0","0"
"AS","05/16/2018","0085","N263AK","SEA","06:30","06:29","323","290","-1","06:44","15","0","0","0","0","0"
"AS","05/16/2018","0745","N283AK","SEA","16:02","16:01","323","338","-1","16:41","40","0","0","0","0","0"
"AS","05/16/2019","0085","N409AS","SEA","06:25","06:37","320","320","12","06:55","18","0","0","0","0","0"
"AS","05/16/2019","0745","N471AS","SEA","15:35","15:31","325","314","-4","15:56","25","0","0","0","0","0"
"AS","05/17/2015","0745","N471AS","SEA","18:25","18:39","330","318","14","18:51","12","0","0","0","0","0"
"AS","05/17/2016","0745","N462AS","SEA","18:45","18:45","325","313","0","18:54","9","0","0","0","0","0"
"AS","05/17/2016","0749","N548AS","SEA","07:00","07:10","330","298","10","07:22","12","0","0","0","0","0"
"AS","05/17/2017","0085","N529AS","SEA","06:20","06:16","327","294","-4","06:27","11","0","0","0","0","0"
"AS","05/17/2017","0745","N431AS","SEA","16:10","16:21","327","323","11","16:43","22","0","0","0","0","0"
"AS","05/17/2018","0085","N402AS","SEA","06:30","06:29","323","302","-1","06:42","13","0","0","0","0","0"
"AS","05/17/2018","0745","N281AK","SEA","16:02","15:57","323","313","-5","16:11","14","0","0","0","0","0"
"AS","05/17/2019","0085","N491AS","SEA","06:25","07:03","320","287","38","07:18","15","0","0","0","0","0"
"AS","05/17/2019","0745","N483AS","SEA","15:35","15:32","325","301","-3","15:59","27","0","0","0","0","0"
"AS","05/18/2015","0745","N459AS","SEA","18:25","19:33","330","355","68","20:33","60","0","25","25","0","43"
"AS","05/18/2016","0745","N467AS","SEA","18:45","18:38","325","322","-7","18:52","14","0","0","0","0","0"
"AS","05/18/2016","0749","N408AS","SEA","07:00","07:04","330","314","4","07:15","11","0","0","0","0","0"
"AS","05/18/2017","0085","N467AS","SEA","06:20","06:20","327","307","0","06:33","13","0","0","0","0","0"
"AS","05/18/2017","0745","N483AS","SEA","16:10","16:21","327","304","11","16:33","12","0","0","0","0","0"
"AS","05/18/2018","0085","N238AK","SEA","06:30","06:30","323","324","0","06:56","26","0","0","0","0","0"
"AS","05/18/2018","0745","N495AS","SEA","16:02","16:01","323","308","-1","16:23","22","0","0","0","0","0"
"AS","05/18/2019","0085","N491AS","SEA","06:25","06:33","320","312","8","06:46","13","0","0","0","0","0"
"AS","05/18/2019","0745","N413AS","SEA","15:35","15:34","325","304","-1","15:54","20","0","0","0","0","0"
"AS","05/19/2015","0745","N413AS","SEA","18:25","18:23","330","293","-2","18:37","14","0","0","0","0","0"
"AS","05/19/2016","0745","N435AS","SEA","18:45","18:39","325","309","-6","18:52","13","0","0","0","0","0"
"AS","05/19/2016","0749","N408AS","SEA","07:00","07:32","330","302","32","07:53","21","0","0","0","0","0"
"AS","05/19/2017","0085","N272AK","SEA","06:20","06:27","327","311","7","06:38","11","0","0","0","0","0"
"AS","05/19/2017","0745","N577AS","SEA","16:10","16:07","327","308","-3","16:22","15","0","0","0","0","0"
"AS","05/19/2018","0085","N483AS","SEA","06:30","06:33","323","333","3","06:44","11","0","0","0","0","0"
"AS","05/19/2018","0745","N409AS","SEA","16:02","15:56","323","303","-6","16:13","17","0","0","0","0","0"
"AS","05/19/2019","0085","N265AK","SEA","06:25","06:22","320","299","-3","06:37","15","0","0","0","0","0"
"AS","05/19/2019","0745","N283AK","SEA","15:35","15:30","325","321","-5","15:47","17","0","0","0","0","0"
"AS","05/20/2015","0745","N403AS","SEA","18:25","18:24","330","327","-1","18:46","22","0","0","0","0","0"
"AS","05/20/2016","0745","N492AS","SEA","18:45","18:44","325","316","-1","19:06","22","0","0","0","0","0"
"AS","05/20/2016","0749","N525AS","SEA","07:00","07:00","330","290","0","07:13","13","0","0","0","0","0"
"AS","05/20/2017","0085","N483AS","SEA","06:20","06:15","327","302","-5","06:28","13","0","0","0","0","0"
"AS","05/20/2017","0745","N413AS","SEA","16:10","16:14","327","292","4","16:26","12","0","0","0","0","0"
"AS","05/20/2018","0085","N272AK","SEA","06:35","06:29","324","308","-6","06:42","13","0","0","0","0","0"
"AS","05/20/2018","0745","N462AS","SEA","16:01","15:59","323","308","-2","16:13","14","0","0","0","0","0"
"AS","05/20/2019","0085","N260AK","SEA","06:25","07:04","320","318","39","07:22","18","0","0","0","0","37"
"AS","05/20/2019","0745","N461AS","SEA","15:35","15:29","325","312","-6","15:54","25","0","0","0","0","0"
"AS","05/21/2015","0745","N408AS","SEA","18:25","19:38","330","321","73","19:50","12","64","0","0","0","0"
"AS","05/21/2016","0745","N402AS","SEA","18:45","18:38","325","308","-7","18:54","16","0","0","0","0","0"
"AS","05/21/2016","0749","N477AS","SEA","07:00","06:56","330","304","-4","07:13","17","0","0","0","0","0"
"AS","05/21/2017","0085","N464AS","SEA","06:20","06:38","327","298","18","06:53","15","0","0","0","0","0"
"AS","05/21/2017","0745","N413AS","SEA","16:10","16:10","327","322","0","16:29","19","0","0","0","0","0"
"AS","05/21/2018","0085","N453AS","SEA","06:35","07:29","324","305","54","07:40","11","35","0","0","0","0"
"AS","05/21/2018","0745","N457AS","SEA","16:01","15:53","323","314","-8","16:13","20","0","0","0","0","0"
"AS","05/21/2019","0085","N273AK","SEA","06:25","06:30","320","292","5","06:45","15","0","0","0","0","0"
"AS","05/21/2019","0745","N433AS","SEA","15:35","15:47","325","300","12","16:12","25","0","0","0","0","0"
"AS","05/22/2015","0745","N323AS","SEA","18:25","18:26","330","313","1","18:39","13","0","0","0","0","0"
"AS","05/22/2016","0745","N403AS","SEA","18:45","18:42","325","308","-3","19:02","20","0","0","0","0","0"
"AS","05/22/2016","0749","N517AS","SEA","07:00","07:15","330","304","15","07:29","14","0","0","0","0","0"
"AS","05/22/2017","0085","N474AS","SEA","06:20","06:14","327","315","-6","06:27","13","0","0","0","0","0"
"AS","05/22/2017","0745","N483AS","SEA","16:10","16:08","327","310","-2","16:32","24","0","0","0","0","0"
"AS","05/22/2018","0085","N462AS","SEA","06:35","06:30","324","291","-5","06:42","12","0","0","0","0","0"
"AS","05/22/2018","0745","N453AS","SEA","16:01","15:56","323","299","-5","16:12","16","0","0","0","0","0"
"AS","05/22/2019","0085","N469AS","SEA","06:25","06:42","320","289","17","06:54","12","0","0","0","0","0"
"AS","05/22/2019","0745","N263AK","SEA","15:35","15:29","325","313","-6","15:54","25","0","0","0","0","0"
"AS","05/23/2015","0745","N403AS","SEA","18:25","18:19","330","300","-6","18:30","11","0","0","0","0","0"
"AS","05/23/2016","0745","N472AS","SEA","18:45","18:42","325","308","-3","19:00","18","0","0","0","0","0"
"AS","05/23/2016","0749","N585AS","SEA","07:00","06:53","330","298","-7","07:03","10","0","0","0","0","0"
"AS","05/23/2017","0085","N565AS","SEA","06:20","06:18","327","320","-2","06:34","16","0","0","0","0","0"
"AS","05/23/2017","0745","N253AK","SEA","16:10","16:19","327","313","9","16:35","16","0","0","0","0","0"
"AS","05/23/2018","0085","N491AS","SEA","06:35","07:09","324","292","34","07:19","10","0","0","0","0","0"
"AS","05/23/2018","0745","N264AK","SEA","16:01","15:54","323","305","-7","16:09","15","0","0","0","0","0"
"AS","05/23/2019","0085","N248AK","SEA","06:25","06:38","320","318","13","06:48","10","0","0","0","0","0"
"AS","05/23/2019","0745","N280AK","SEA","15:35","15:31","325","336","-4","15:51","20","0","0","0","0","0"
"AS","05/24/2015","0745","N409AS","SEA","18:25","18:20","330","294","-5","18:36","16","0","0","0","0","0"
"AS","05/24/2016","0745","N487AS","SEA","18:45","18:43","325","303","-2","18:59","16","0","0","0","0","0"
"AS","05/24/2016","0749","N588AS","SEA","07:00","06:56","330","307","-4","07:08","12","0","0","0","0","0"
"AS","05/24/2017","0085","N248AK","SEA","06:20","06:21","327","324","1","06:38","17","0","0","0","0","0"
"AS","05/24/2017","0745","N464AS","SEA","16:10","16:06","327","316","-4","16:31","25","0","0","0","0","0"
"AS","05/24/2018","0085","N419AS","SEA","06:35","06:43","324","326","8","07:02","19","0","0","0","0","0"
"AS","05/24/2018","0745","N487AS","SEA","16:01","15:57","323","310","-4","16:17","20","0","0","0","0","0"
"AS","05/24/2019","0085","N467AS","SEA","06:25","06:27","320","317","2","06:42","15","0","0","0","0","0"
"AS","05/24/2019","0745","N290AK","SEA","15:35","15:29","325","320","-6","16:00","31","0","0","0","0","0"
"AS","05/25/2015","0745","N403AS","SEA","18:25","18:25","330","314","0","18:39","14","0","0","0","0","0"
"AS","05/25/2016","0745","N471AS","SEA","18:45","18:55","325","322","10","19:11","16","0","0","0","0","0"
"AS","05/25/2016","0749","N407AS","SEA","07:00","06:54","330","321","-6","07:05","11","0","0","0","0","0"
"AS","05/25/2017","0085","N434AS","SEA","06:20","06:19","327","316","-1","06:41","22","0","0","0","0","0"
"AS","05/25/2017","0745","N495AS","SEA","16:10","16:09","327","316","-1","16:27","18","0","0","0","0","0"
"AS","05/25/2018","0085","N464AS","SEA","06:35","06:30","324","298","-5","06:43","13","0","0","0","0","0"
"AS","05/25/2018","0745","N224AK","SEA","16:01","15:58","323","314","-3","16:12","14","0","0","0","0","0"
"AS","05/25/2019","0085","N270AK","SEA","06:25","06:35","320","325","10","06:54","19","10","0","5","0","0"
"AS","05/25/2019","0745","N268AK","SEA","15:35","15:32","325","326","-3","15:56","24","0","0","0","0","0"
"AS","05/26/2015","0745","N435AS","SEA","18:25","18:35","330","296","10","18:46","11","0","0","0","0","0"
"AS","05/26/2016","0745","N462AS","SEA","18:45","20:04","325","322","79","20:29","25","6","0","0","0","70"
"AS","05/26/2016","0749","N585AS","SEA","07:00","06:57","330","322","-3","07:19","22","0","0","0","0","0"
"AS","05/26/2017","0085","N408AS","SEA","06:20","06:16","327","319","-4","06:32","16","0","0","0","0","0"
